id,Name,From,To,Height,Weight,Age,Year,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TmWin%,score2
jonesso01,Solomon Jones,2007,2014,208.28,104.32624510000001,24.0,2009,ATL,NBA,C,63,0.0,10.7,1.1,1.8,0.604,0.0,0.0,0.5,1.0,1.7,0.606,0.608,0.8,1.2,0.716,0.8,1.4,2.3,0.2,0.1,0.5,0.4,2.0,3.0,57.3,3.032575472575184
jonesty01,Tyus Jones,2016,2022,182.88,88.90410452,21.0,2018,MIN,NBA,PG,82,11.0,17.9,1.8,4.0,0.457,0.5,1.6,0.349,1.3,2.4,0.528,0.526,0.9,1.0,0.877,0.2,1.4,1.6,2.8,1.2,0.1,0.7,1.3,5.1,57.3,6.4571268643433335
jonesty01,Tyus Jones,2016,2022,182.88,88.90410452,24.0,2021,MEM,NBA,PG,70,9.0,17.5,2.5,5.9,0.431,0.6,2.0,0.321,1.9,3.9,0.487,0.485,0.6,0.6,0.911,0.3,1.7,2.0,3.7,0.9,0.1,0.7,0.4,6.3,52.8,7.707935476070421
jonesty01,Tyus Jones,2016,2022,182.88,88.90410452,25.0,2022,MEM,NBA,PG,46,13.0,21.0,3.2,6.8,0.468,1.0,2.5,0.383,2.2,4.3,0.518,0.538,0.8,0.8,0.921,0.3,2.4,2.7,4.2,0.9,0.0,0.8,0.4,8.1,66.0,9.581630657991962
jordaed01,Eddie Jordan,1978,1984,185.42,77.1107029,23.0,1978,TOT,NBA,PG,73,0.0,16.6,2.9,7.4,0.4,0.0,0.0,0.0,2.9,7.4,0.4,0.4,1.8,2.3,0.784,0.5,1.2,1.6,2.4,1.7,0.3,1.5,1.3,7.7,48.0,7.028485062069843
jordaed01,Eddie Jordan,1978,1984,185.42,77.1107029,26.0,1981,TOT,NBA,PG,74,0.0,16.6,2.0,4.8,0.426,0.1,0.3,0.273,1.9,4.5,0.436,0.435,1.2,1.7,0.685,0.4,0.9,1.3,3.3,1.3,0.1,1.9,2.2,5.3,48.0,6.278638562288192
jordaed01,Eddie Jordan,1978,1984,185.42,77.1107029,27.0,1982,LAL,NBA,PG,58,0.0,10.5,1.5,3.6,0.428,0.0,0.2,0.111,1.5,3.4,0.442,0.43,0.7,0.9,0.796,0.1,0.7,0.7,2.3,1.1,0.0,1.1,1.7,3.8,69.5,4.605931751717985
jordade01,DeAndre Jordan,2009,2022,210.82,120.20197805000001,23.0,2012,LAC,NBA,C,66,66.0,27.2,3.1,4.9,0.632,0.0,0.0,0.0,3.1,4.9,0.634,0.632,1.1,2.1,0.525,3.1,5.2,8.3,0.3,0.5,2.0,1.1,2.9,7.4,60.6,8.007262090396218
jordade01,DeAndre Jordan,2009,2022,210.82,120.20197805000001,24.0,2013,LAC,NBA,C,82,82.0,24.5,3.8,6.0,0.643,0.0,0.0,0.0,3.8,6.0,0.643,0.643,1.2,3.0,0.386,2.6,4.7,7.2,0.3,0.6,1.4,1.2,2.3,8.8,68.30000000000001,8.377817461102174
jordade01,DeAndre Jordan,2009,2022,210.82,120.20197805000001,25.0,2014,LAC,NBA,C,82,82.0,35.0,4.2,6.3,0.676,0.0,0.0,0.0,4.2,6.3,0.676,0.676,2.0,4.6,0.428,4.0,9.5,13.6,0.9,1.0,2.5,1.5,3.2,10.4,69.5,12.276731846340532
jordade01,DeAndre Jordan,2009,2022,210.82,120.20197805000001,26.0,2015,LAC,NBA,C,82,82.0,34.4,4.6,6.5,0.71,0.0,0.0,0.25,4.6,6.5,0.713,0.711,2.3,5.7,0.397,4.8,10.1,15.0,0.7,1.0,2.2,1.3,3.0,11.5,68.30000000000001,13.572467135830198
jordade01,DeAndre Jordan,2009,2022,210.82,120.20197805000001,27.0,2016,LAC,NBA,C,77,77.0,33.7,4.6,6.6,0.703,0.0,0.0,0.0,4.6,6.6,0.704,0.703,3.5,8.0,0.43,3.5,10.3,13.8,1.2,0.7,2.3,1.4,2.7,12.7,64.60000000000001,13.942122771611656
jordade01,DeAndre Jordan,2009,2022,210.82,120.20197805000001,28.0,2017,LAC,NBA,C,81,81.0,31.7,5.1,7.1,0.714,0.0,0.0,0.0,5.1,7.1,0.717,0.714,2.5,5.2,0.482,3.7,10.1,13.8,1.2,0.6,1.7,1.4,2.6,12.7,62.2,14.355724600067326
jordade01,DeAndre Jordan,2009,2022,210.82,120.20197805000001,29.0,2018,LAC,NBA,C,77,77.0,31.5,4.8,7.5,0.645,0.0,0.0,0.0,4.8,7.5,0.645,0.645,2.4,4.1,0.58,4.3,10.9,15.2,1.5,0.5,0.9,1.8,2.6,12.0,51.2,13.869470287618846
jordade01,DeAndre Jordan,2009,2022,210.82,120.20197805000001,30.0,2019,TOT,NBA,C,69,69.0,29.7,4.1,6.5,0.641,0.0,0.0,0.0,4.1,6.5,0.641,0.641,2.7,3.8,0.705,3.3,9.8,13.1,2.3,0.6,1.1,2.2,2.4,11.0,48.0,13.431006495936307
jordade01,DeAndre Jordan,2009,2022,210.82,120.20197805000001,31.0,2020,BRK,NBA,C,56,6.0,22.0,3.4,5.1,0.666,0.0,0.0,0.0,3.4,5.1,0.666,0.666,1.5,2.2,0.68,2.5,7.5,10.0,1.9,0.3,0.9,1.3,2.0,8.3,48.6,10.606790545779267
jordade01,DeAndre Jordan,2009,2022,210.82,120.20197805000001,32.0,2021,BRK,NBA,C,57,43.0,21.9,3.3,4.4,0.763,0.0,0.0,0.0,3.3,4.4,0.766,0.763,0.8,1.6,0.5,2.1,5.4,7.5,1.6,0.3,1.1,1.5,2.0,7.5,66.7,9.323964216399986
jordami01,Michael Jordan,1985,2003,198.12,89.81128926000001,23.0,1987,CHI,NBA,SG,82,82.0,40.0,13.4,27.8,0.482,0.1,0.8,0.182,13.2,27.0,0.491,0.484,10.2,11.9,0.857,2.0,3.2,5.2,4.6,2.9,1.5,3.3,2.9,37.1,48.8,28.586557097902265
jordami01,Michael Jordan,1985,2003,198.12,89.81128926000001,24.0,1988,CHI,NBA,SG,82,82.0,40.4,13.0,24.4,0.535,0.1,0.6,0.132,13.0,23.7,0.546,0.537,8.8,10.5,0.841,1.7,3.8,5.5,5.9,3.2,1.6,3.1,3.3,35.0,61.0,30.169547606132745
jordami01,Michael Jordan,1985,2003,198.12,89.81128926000001,25.0,1989,CHI,NBA,SG,81,81.0,40.2,11.9,22.2,0.538,0.3,1.2,0.276,11.6,21.0,0.553,0.546,8.3,9.8,0.85,1.8,6.2,8.0,8.0,2.9,0.8,3.6,3.0,32.5,57.3,31.173828617228736
jordami01,Michael Jordan,1985,2003,198.12,89.81128926000001,26.0,1990,CHI,NBA,SG,82,82.0,39.0,12.6,24.0,0.526,1.1,3.0,0.376,11.5,21.0,0.548,0.55,7.2,8.5,0.848,1.7,5.1,6.9,6.3,2.8,0.7,3.0,2.9,33.6,67.10000000000001,29.009861246588304
jordami01,Michael Jordan,1985,2003,198.12,89.81128926000001,27.0,1991,CHI,NBA,SG,82,82.0,37.0,12.1,22.4,0.539,0.4,1.1,0.312,11.7,21.3,0.551,0.547,7.0,8.2,0.851,1.4,4.6,6.0,5.5,2.7,1.0,2.5,2.8,31.5,74.4,27.386045137204114
jordami01,Michael Jordan,1985,2003,198.12,89.81128926000001,28.0,1992,CHI,NBA,SG,80,80.0,38.8,11.8,22.7,0.519,0.3,1.3,0.27,11.5,21.5,0.533,0.526,6.1,7.4,0.832,1.1,5.3,6.4,6.1,2.3,0.9,2.5,2.5,30.1,81.69999999999999,26.25843872860203
jordami01,Michael Jordan,1985,2003,198.12,89.81128926000001,29.0,1993,CHI,NBA,SG,78,78.0,39.3,12.7,25.7,0.495,1.0,2.9,0.352,11.7,22.7,0.514,0.515,6.1,7.3,0.837,1.7,5.0,6.7,5.5,2.8,0.8,2.7,2.4,32.6,69.5,26.518120010815924
jordami01,Michael Jordan,1985,2003,198.12,89.81128926000001,32.0,1996,CHI,NBA,SG,82,82.0,37.7,11.2,22.6,0.495,1.4,3.2,0.427,9.8,19.4,0.506,0.525,6.7,8.0,0.834,1.8,4.8,6.6,4.3,2.2,0.5,2.4,2.4,30.4,87.8,24.12765390380943
jordami01,Michael Jordan,1985,2003,198.12,89.81128926000001,33.0,1997,CHI,NBA,SG,82,82.0,37.9,11.2,23.1,0.486,1.4,3.6,0.374,9.9,19.5,0.507,0.516,5.9,7.0,0.833,1.4,4.5,5.9,4.3,1.7,0.5,2.0,1.9,29.6,84.1,23.044774870193347
jordami01,Michael Jordan,1985,2003,198.12,89.81128926000001,34.0,1998,CHI,NBA,SG,82,82.0,38.8,10.7,23.1,0.465,0.4,1.5,0.238,10.4,21.5,0.482,0.473,6.9,8.8,0.784,1.6,4.2,5.8,3.5,1.7,0.5,2.3,1.8,28.7,75.6,21.232505508315022
jordare01,Reggie Jordan,1994,2000,193.04,88.45051215000001,30.0,1998,MIN,NBA,SG,57,1.0,8.5,0.9,2.0,0.478,0.0,0.0,0.0,0.9,2.0,0.482,0.478,0.7,1.3,0.569,1.0,0.7,1.7,0.9,0.6,0.2,0.5,1.1,2.6,54.900000000000006,2.9581807031925194
josepco01,Cory Joseph,2012,2022,190.5,90.718474,22.0,2014,SAS,NBA,SG,68,19.0,13.8,1.9,3.9,0.475,0.2,0.6,0.316,1.7,3.3,0.502,0.498,1.2,1.4,0.823,0.5,1.1,1.6,1.7,0.5,0.2,0.6,1.2,5.0,75.6,5.245437989049742
josepco01,Cory Joseph,2012,2022,190.5,90.718474,23.0,2015,SAS,NBA,PG,79,14.0,18.3,2.6,5.2,0.504,0.2,0.6,0.364,2.4,4.6,0.52,0.523,1.3,1.8,0.734,0.6,1.9,2.4,2.4,0.6,0.2,0.8,1.3,6.8,67.10000000000001,7.019044317907394
josepco01,Cory Joseph,2012,2022,190.5,90.718474,24.0,2016,TOR,NBA,SG,80,4.0,25.6,3.2,7.3,0.439,0.4,1.4,0.273,2.8,5.9,0.478,0.465,1.7,2.2,0.764,0.5,2.1,2.6,3.1,0.8,0.3,1.3,1.6,8.5,68.30000000000001,8.295747274747301
josepco01,Cory Joseph,2012,2022,190.5,90.718474,25.0,2017,TOR,NBA,PG,80,22.0,25.0,3.7,8.3,0.452,0.6,1.7,0.356,3.1,6.6,0.477,0.489,1.2,1.5,0.77,0.6,2.3,2.9,3.3,0.8,0.2,1.4,1.8,9.3,62.2,8.768616715016407
josepco01,Cory Joseph,2012,2022,190.5,90.718474,26.0,2018,IND,NBA,PG,82,17.0,27.0,3.1,7.4,0.424,0.8,2.3,0.353,2.3,5.0,0.457,0.479,0.9,1.1,0.745,0.5,2.7,3.2,3.2,1.0,0.2,1.1,1.7,7.9,58.5,8.07376155629992
josepco01,Cory Joseph,2012,2022,190.5,90.718474,27.0,2019,IND,NBA,PG,82,9.0,25.2,2.8,6.7,0.412,0.7,2.1,0.322,2.1,4.6,0.454,0.463,0.4,0.5,0.698,0.5,2.9,3.4,3.9,1.1,0.3,1.0,1.6,6.5,58.5,8.242580738669849
josepco01,Cory Joseph,2012,2022,190.5,90.718474,29.0,2021,TOT,NBA,PG,63,13.0,23.0,3.2,6.8,0.469,0.7,2.1,0.341,2.5,4.7,0.527,0.522,1.1,1.4,0.818,0.6,2.0,2.5,3.4,1.0,0.3,1.3,2.2,8.2,48.0,8.674570000665701
judkije01,Jeff Judkins,1979,1983,198.12,83.91458845000001,23.0,1980,BOS,NBA,SF,65,0.0,10.4,2.1,4.2,0.504,0.2,0.4,0.407,2.0,3.8,0.514,0.524,1.0,1.2,0.816,0.5,0.5,1.0,0.7,0.4,0.1,0.8,1.4,5.4,74.4,4.05979667882901
kaminfr01,Frank Kaminsky,2016,2022,213.36,108.8621688,22.0,2016,CHO,NBA,C,81,3.0,21.1,2.7,6.5,0.41,0.8,2.5,0.337,1.8,4.0,0.455,0.474,1.3,1.8,0.73,0.9,3.3,4.1,1.2,0.5,0.5,0.7,1.6,7.5,58.5,6.056598465207456
kaminfr01,Frank Kaminsky,2016,2022,213.36,108.8621688,27.0,2021,PHO,NBA,C,47,13.0,15.2,2.6,5.5,0.471,0.7,1.8,0.365,1.9,3.7,0.523,0.531,0.8,1.3,0.617,0.8,3.2,4.0,1.7,0.3,0.4,0.5,1.5,6.6,70.8,6.3578544693105
kamanch01,Chris Kaman,2004,2016,213.36,120.20197805000001,23.0,2006,LAC,NBA,C,78,78.0,32.8,4.7,9.1,0.523,0.0,0.0,0.0,4.7,9.0,0.524,0.523,2.5,3.2,0.77,2.4,7.2,9.6,1.0,0.6,1.4,2.3,3.4,11.9,57.3,10.552512558353268
kamanch01,Chris Kaman,2004,2016,213.36,120.20197805000001,24.0,2007,LAC,NBA,C,75,66.0,29.0,3.9,8.7,0.451,0.0,0.0,0.0,3.9,8.7,0.452,0.451,2.2,3.0,0.741,2.1,5.7,7.8,1.1,0.5,1.5,2.0,3.3,10.1,48.8,8.498442074326935
kamanch01,Chris Kaman,2004,2016,213.36,120.20197805000001,30.0,2013,DAL,NBA,C,66,52.0,20.7,4.7,9.3,0.507,0.0,0.0,0.0,4.7,9.3,0.508,0.507,1.0,1.3,0.788,1.5,4.2,5.6,0.8,0.4,0.8,1.6,2.1,10.5,50.0,7.89625542024907
kamanch01,Chris Kaman,2004,2016,213.36,120.20197805000001,32.0,2015,POR,NBA,C,74,13.0,18.9,3.8,7.4,0.515,0.0,0.0,0.0,3.8,7.4,0.515,0.515,1.0,1.4,0.706,2.0,4.5,6.5,0.9,0.2,0.7,1.5,1.9,8.6,62.2,7.304808650268269
kaponja01,Jason Kapono,2004,2012,203.2,96.61517481,24.0,2006,MIA,NBA,SF,51,2.0,13.0,1.5,3.5,0.446,0.4,1.0,0.396,1.1,2.4,0.468,0.506,0.5,0.6,0.848,0.2,1.2,1.4,0.7,0.1,0.1,0.4,1.7,4.1,63.4,3.0024931835056043
kaponja01,Jason Kapono,2004,2012,203.2,96.61517481,25.0,2007,MIA,NBA,SF,67,35.0,26.4,4.1,8.4,0.494,1.6,3.1,0.514,2.5,5.3,0.482,0.59,1.0,1.1,0.892,0.4,2.3,2.7,1.2,0.6,0.0,1.0,2.0,10.9,53.7,7.729770139820018
kaponja01,Jason Kapono,2004,2012,203.2,96.61517481,26.0,2008,TOR,NBA,SF,81,7.0,18.9,3.0,6.1,0.488,0.7,1.5,0.483,2.3,4.7,0.489,0.545,0.5,0.5,0.86,0.4,1.1,1.5,0.8,0.4,0.0,0.7,1.6,7.2,50.0,4.912609586631924
keefead01,Adam Keefe,1993,2001,205.74,104.32624510000001,22.0,1993,ATL,NBA,PF,82,6.0,18.9,2.3,4.6,0.5,0.0,0.0,0.0,2.3,4.6,0.501,0.5,2.0,2.9,0.7,2.1,3.2,5.3,1.0,0.7,0.2,1.2,2.4,6.6,52.400000000000006,6.444924179272328
keefead01,Adam Keefe,1993,2001,205.74,104.32624510000001,23.0,1994,ATL,NBA,PF,63,1.0,12.1,1.5,3.4,0.451,0.0,0.0,0.0,1.5,3.4,0.451,0.451,1.3,1.8,0.73,1.2,2.0,3.2,0.5,0.3,0.1,1.0,1.3,4.3,69.5,3.641812590639177
keefead01,Adam Keefe,1993,2001,205.74,104.32624510000001,24.0,1995,UTA,NBA,SF,75,0.0,16.9,2.3,4.0,0.577,0.0,0.0,0.0,2.3,4.0,0.577,0.577,1.6,2.3,0.676,1.8,2.6,4.4,0.4,0.5,0.3,0.8,1.9,6.1,73.2,5.741557751199106
keefead01,Adam Keefe,1993,2001,205.74,104.32624510000001,25.0,1996,UTA,NBA,PF,82,0.0,20.8,2.2,4.2,0.52,0.0,0.0,0.0,2.2,4.2,0.526,0.52,1.7,2.5,0.692,2.1,3.4,5.5,0.8,0.6,0.5,1.1,2.1,6.1,67.10000000000001,6.127872116288072
keefead01,Adam Keefe,1993,2001,205.74,104.32624510000001,26.0,1997,UTA,NBA,C,62,0.0,14.8,1.3,2.6,0.513,0.0,0.0,0.0,1.3,2.6,0.516,0.513,1.1,1.7,0.689,1.2,2.3,3.5,0.5,0.5,0.2,0.7,1.6,3.8,78.0,3.7850710182534097
keefead01,Adam Keefe,1993,2001,205.74,104.32624510000001,27.0,1998,UTA,NBA,C,80,75.0,25.6,2.9,5.3,0.54,0.0,0.0,0.0,2.9,5.3,0.54,0.54,2.0,2.5,0.81,2.2,3.2,5.5,1.1,0.7,0.3,0.9,2.2,7.8,75.6,7.804744161886514
keefead01,Adam Keefe,1993,2001,205.74,104.32624510000001,28.0,1999,UTA,NBA,PF,44,0.0,14.6,1.3,2.8,0.452,0.0,0.1,0.0,1.3,2.7,0.467,0.452,1.4,2.0,0.697,1.2,2.1,3.2,0.6,0.4,0.3,0.8,1.4,4.0,74.0,3.845090778324012
keefead01,Adam Keefe,1993,2001,205.74,104.32624510000001,29.0,2000,UTA,NBA,C,62,3.0,9.7,0.9,2.1,0.408,0.0,0.0,0.0,0.9,2.1,0.411,0.408,0.5,0.6,0.806,0.7,1.5,2.2,0.5,0.3,0.2,0.7,1.5,2.2,67.10000000000001,2.2761519162427977
kelleri01,Rich Kelley,1976,1986,213.36,106.59420695,26.0,1980,TOT,NBA,C,80,0.0,23.0,2.9,6.1,0.473,0.0,0.0,0.0,2.9,6.0,0.476,0.473,3.1,3.9,0.787,2.5,3.9,6.4,2.2,1.0,1.2,2.5,3.4,8.8,48.0,9.306296720794244
kelleri01,Rich Kelley,1976,1986,213.36,106.59420695,27.0,1981,PHO,NBA,C,81,0.0,20.8,2.4,4.8,0.506,0.0,0.0,0.0,2.4,4.8,0.509,0.506,2.2,2.9,0.758,1.6,3.8,5.4,3.5,1.0,0.8,2.6,2.6,7.0,69.5,9.078997876463378
kelleri01,Rich Kelley,1976,1986,213.36,106.59420695,28.0,1982,PHO,NBA,C,81,39.0,23.4,2.9,6.2,0.467,0.0,0.0,0.0,2.9,6.2,0.468,0.467,2.1,2.8,0.749,2.1,4.1,6.1,3.6,0.8,0.9,3.0,3.6,7.9,56.10000000000001,9.40135787883876
kelleri01,Rich Kelley,1976,1986,213.36,106.59420695,29.0,1983,TOT,NBA,C,70,23.0,19.2,1.9,4.2,0.444,0.0,0.0,0.0,1.9,4.2,0.444,0.444,2.0,2.5,0.811,1.9,3.9,5.8,2.0,0.8,0.6,1.7,3.2,5.7,48.0,7.125566604850497
kelleri01,Rich Kelley,1976,1986,213.36,106.59420695,30.0,1984,UTA,NBA,C,75,30.0,22.3,1.8,3.5,0.5,0.0,0.0,0.0,1.8,3.5,0.5,0.5,1.7,2.2,0.765,1.9,4.7,6.5,2.1,0.7,0.4,2.0,3.6,5.2,54.900000000000006,7.039283813333691
kelleri01,Rich Kelley,1976,1986,213.36,106.59420695,31.0,1985,UTA,NBA,C,77,34.0,16.6,1.3,2.8,0.477,0.0,0.0,0.0,1.3,2.8,0.481,0.477,1.1,1.5,0.75,1.5,3.0,4.5,1.6,0.5,0.4,1.6,2.9,3.8,50.0,4.888869826548969
kempsh01,Shawn Kemp,1990,2003,208.28,104.32624510000001,20.0,1990,SEA,NBA,PF,81,1.0,13.8,2.5,5.2,0.479,0.0,0.1,0.167,2.5,5.1,0.488,0.481,1.4,2.0,0.736,1.8,2.5,4.3,0.3,0.6,0.9,1.3,2.5,6.5,50.0,5.355940389399724
kempsh01,Shawn Kemp,1990,2003,208.28,104.32624510000001,21.0,1991,SEA,NBA,PF,81,66.0,30.1,5.7,11.2,0.508,0.0,0.1,0.167,5.7,11.1,0.513,0.509,3.6,5.4,0.661,3.3,5.1,8.4,1.8,1.0,1.5,2.5,3.9,15.0,50.0,12.662412122416246
kempsh01,Shawn Kemp,1990,2003,208.28,104.32624510000001,22.0,1992,SEA,NBA,PF,64,23.0,28.3,5.7,11.2,0.504,0.0,0.0,0.0,5.7,11.2,0.506,0.504,4.2,5.6,0.748,4.1,6.3,10.4,1.3,1.1,1.9,2.4,4.1,15.5,57.3,13.678081994763625
kempsh01,Shawn Kemp,1990,2003,208.28,104.32624510000001,23.0,1993,SEA,NBA,PF,78,68.0,33.1,6.6,13.4,0.492,0.0,0.1,0.0,6.6,13.4,0.494,0.492,4.6,6.4,0.712,3.7,7.0,10.7,2.0,1.5,1.9,2.8,4.2,17.8,67.10000000000001,15.351215574618756
kempsh01,Shawn Kemp,1990,2003,208.28,104.32624510000001,24.0,1994,SEA,NBA,PF,79,73.0,32.9,6.7,12.5,0.538,0.0,0.1,0.25,6.7,12.5,0.54,0.539,4.6,6.2,0.741,3.9,6.8,10.8,2.6,1.8,2.1,3.3,3.9,18.1,76.8,16.808930287131442
kempsh01,Shawn Kemp,1990,2003,208.28,104.32624510000001,25.0,1995,SEA,NBA,PF,82,79.0,32.7,6.6,12.2,0.547,0.0,0.1,0.286,6.6,12.1,0.548,0.548,5.3,7.1,0.749,3.9,7.0,10.9,1.8,1.2,1.5,3.2,4.1,18.7,69.5,16.22778336199992
kempsh01,Shawn Kemp,1990,2003,208.28,104.32624510000001,26.0,1996,SEA,NBA,PF,79,76.0,33.3,6.7,11.9,0.561,0.1,0.2,0.417,6.6,11.7,0.563,0.564,6.2,8.4,0.742,3.5,7.9,11.4,2.2,1.2,1.6,4.0,3.8,19.6,78.0,17.341665199923327
kempsh01,Shawn Kemp,1990,2003,208.28,104.32624510000001,27.0,1997,SEA,NBA,PF,81,75.0,34.0,6.5,12.7,0.51,0.1,0.4,0.364,6.3,12.3,0.515,0.516,5.6,7.5,0.742,3.4,6.6,10.0,1.9,1.5,1.0,3.5,4.0,18.7,69.5,15.460035443025312
kempsh01,Shawn Kemp,1990,2003,208.28,104.32624510000001,28.0,1998,CLE,NBA,PF,80,80.0,34.6,6.5,14.6,0.445,0.0,0.1,0.25,6.5,14.5,0.446,0.446,5.1,7.0,0.727,2.7,6.6,9.3,2.5,1.4,1.1,3.4,3.9,18.0,57.3,14.572087964571384
kempsh01,Shawn Kemp,1990,2003,208.28,104.32624510000001,31.0,2001,POR,NBA,PF,68,3.0,15.9,2.5,6.1,0.407,0.1,0.2,0.364,2.4,5.9,0.408,0.412,1.5,1.9,0.771,0.9,2.9,3.8,1.0,0.7,0.3,1.5,2.7,6.5,61.0,5.225364457897999
kempsh01,Shawn Kemp,1990,2003,208.28,104.32624510000001,32.0,2002,POR,NBA,PF,75,5.0,16.4,2.3,5.4,0.43,0.0,0.1,0.0,2.3,5.4,0.434,0.43,1.4,1.7,0.794,1.2,2.6,3.8,0.7,0.6,0.4,1.1,2.5,6.1,59.8,4.988481868042094
kempsh01,Shawn Kemp,1990,2003,208.28,104.32624510000001,33.0,2003,ORL,NBA,C,79,55.0,20.7,2.7,6.4,0.418,0.0,0.0,0.0,2.7,6.4,0.419,0.418,1.5,2.0,0.742,1.9,3.8,5.7,0.7,0.8,0.4,1.3,3.0,6.8,51.2,5.91937161813679
kelsegr01,Greg Kelser,1980,1985,200.66,86.1825503,24.0,1982,TOT,NBA,SF,60,10.0,12.4,1.9,4.5,0.428,0.0,0.1,0.0,1.9,4.5,0.433,0.428,1.8,2.7,0.656,1.3,1.9,3.2,1.0,0.3,0.4,1.4,2.2,5.6,48.0,4.5773608183218855
kelsegr01,Greg Kelser,1980,1985,200.66,86.1825503,25.0,1983,SEA,NBA,SF,80,9.0,18.8,3.1,5.6,0.549,0.0,0.0,0.0,3.1,5.6,0.553,0.549,2.2,3.2,0.673,2.0,3.1,5.0,1.2,0.7,0.4,1.9,3.0,8.3,58.5,7.48950035550023
kennalu01,Luke Kennard,2018,2022,195.57999999999998,93.44002822,22.0,2019,DET,NBA,SG,63,10.0,22.8,3.6,8.3,0.438,1.7,4.3,0.394,1.9,4.0,0.486,0.54,0.8,1.0,0.836,0.2,2.7,2.9,1.8,0.4,0.2,0.9,1.5,9.7,50.0,7.152826451161606
kennalu01,Luke Kennard,2018,2022,195.57999999999998,93.44002822,24.0,2021,LAC,NBA,SG,63,17.0,19.6,3.1,6.6,0.476,1.6,3.6,0.446,1.5,3.0,0.511,0.597,0.4,0.5,0.839,0.2,2.3,2.6,1.7,0.4,0.1,0.8,1.4,8.3,65.3,6.4402893942663635
kennalu01,Luke Kennard,2018,2022,195.57999999999998,93.44002822,25.0,2022,LAC,NBA,SG,43,10.0,28.5,4.2,9.5,0.437,2.8,6.4,0.433,1.4,3.1,0.444,0.582,1.0,1.2,0.9,0.2,3.4,3.7,2.2,0.6,0.1,0.8,1.6,12.1,49.1,9.174722013264363
kemptti01,Tim Kempton,1987,1998,208.28,111.13013065000001,26.0,1990,DEN,NBA,PF,71,14.0,14.9,2.2,4.4,0.49,0.0,0.0,0.0,2.2,4.4,0.492,0.49,1.1,1.6,0.675,0.7,2.4,3.1,1.7,0.4,0.1,1.1,2.0,5.4,52.400000000000006,5.4416472914885645
kenonla01,Larry Kenon,1974,1983,205.74,92.98643585,25.0,1978,SAS,NBA,SF,81,0.0,35.4,8.6,17.6,0.489,0.0,0.0,0.0,8.6,17.6,0.489,0.489,3.4,4.0,0.854,3.0,6.5,9.5,3.3,1.4,0.3,3.4,2.6,20.6,63.4,17.206128766008607
kenonla01,Larry Kenon,1974,1983,205.74,92.98643585,26.0,1979,SAS,NBA,PF,81,0.0,36.4,9.2,18.3,0.504,0.0,0.0,0.0,9.2,18.3,0.504,0.504,3.6,4.3,0.845,3.2,6.5,9.8,4.1,1.9,0.2,3.7,2.4,22.1,58.5,19.23112934204148
kenonla01,Larry Kenon,1974,1983,205.74,92.98643585,27.0,1980,SAS,NBA,PF,78,0.0,35.9,8.3,17.1,0.485,0.0,0.1,0.111,8.3,17.0,0.488,0.486,3.5,4.4,0.783,3.3,6.6,9.9,3.0,1.4,0.2,3.0,2.5,20.1,50.0,16.745369385418478
kenonla01,Larry Kenon,1974,1983,205.74,92.98643585,28.0,1981,CHI,NBA,SF,77,0.0,28.1,5.9,12.3,0.48,0.0,0.0,0.0,5.9,12.3,0.48,0.48,2.3,3.2,0.735,2.3,2.8,5.2,1.6,1.0,0.2,2.1,2.1,14.1,54.900000000000006,10.417542894769149
kenonla01,Larry Kenon,1974,1983,205.74,92.98643585,30.0,1983,TOT,NBA,PF,48,7.0,16.0,2.5,5.4,0.463,0.0,0.0,0.0,2.5,5.3,0.465,0.463,0.9,1.2,0.737,1.4,1.7,3.1,0.8,0.5,0.2,1.0,1.3,5.8,48.0,4.759793340789688
kerrst01,Steve Kerr,1989,2003,190.5,79.37866475,24.0,1990,CLE,NBA,PG,78,5.0,21.3,2.5,5.5,0.444,0.9,1.8,0.507,1.5,3.7,0.413,0.529,0.8,0.9,0.863,0.2,1.1,1.3,3.2,0.6,0.1,0.9,0.8,6.7,51.2,7.031163338592387
kerrst01,Steve Kerr,1989,2003,190.5,79.37866475,26.0,1992,CLE,NBA,PG,48,20.0,17.6,2.5,4.9,0.511,0.7,1.5,0.432,1.9,3.4,0.546,0.578,0.9,1.1,0.833,0.3,1.3,1.6,2.3,0.6,0.2,0.6,0.6,6.6,69.5,6.759787270509134
kerrst01,Steve Kerr,1989,2003,190.5,79.37866475,27.0,1993,TOT,NBA,"PG,SG",52,0.0,9.3,1.0,2.3,0.434,0.1,0.5,0.231,0.9,1.8,0.49,0.459,0.4,0.5,0.917,0.1,0.8,0.9,1.3,0.2,0.0,0.5,0.7,2.6,48.0,2.8566209958925484
kerrst01,Steve Kerr,1989,2003,190.5,79.37866475,28.0,1994,CHI,NBA,PG,82,0.0,24.8,3.5,7.0,0.497,0.6,1.5,0.419,2.9,5.5,0.519,0.542,1.0,1.2,0.856,0.3,1.3,1.6,2.6,0.9,0.0,0.7,1.2,8.6,67.10000000000001,8.03111696273205
